"","individualIDSource","Period","Diagnosis","`Age (Numeric)`","Ethnicity","Sex","Cause of Death","Residuals"
"ENSG00000099998",0.626706210884231,0,0.0178555070723101,0.0158547877095859,1.30939866866938e-13,0.00213194471743322,0.00916504095420204,0.328286508662106
"ENSG00000099999",0.572243432093366,7.98047864155771e-11,0.00846431386901764,0.0030429548555392,0.00677144632362666,0.000579457715610957,0,0.408898395063035
"ENSG00000100003",0.344106474458648,0.354797222103931,0.00742746592036601,0.000841745991299205,0.00112319126932788,1.06018518714286e-12,0.00166359373153464,0.290040306523833
"ENSG00000100014",0.225218812436736,0.37399106709521,0.0206068059492197,0.00300585193809521,1.71859709245997e-07,0,0,0.37717729072103
"ENSG00000100023",0.400225736869417,0.196105248099318,0.0115054360890557,0.00254823188482091,0,2.11813540628505e-15,0.000275414057607284,0.389339932999779
"ENSG00000100027",0.224729377151625,0.45760325265788,0.0117053603719708,0.0106544921073363,0,0,2.79357303508191e-12,0.295307517708394
"ENSG00000100028",0.525596856699548,0.0266419818658091,0.0052688615132169,0.00362979923941939,0.00698434774130106,0,0,0.431878152940706
"ENSG00000100029",0.497567123391281,0.158732509727757,0.00801646538607415,0.00194132038464811,0.00736344150966105,0,5.76578165296938e-13,0.326379139600002
"ENSG00000100030",0.463316743243845,2.34625384387842e-11,0.0108891057242996,0.00846186306061275,0,1.36895858781495e-13,0,0.517332287947643
"ENSG00000100031",0.414491496968327,1.01788168765708e-12,0.0282984539465445,0.0244425430029796,0,0.00147397865720677,0.000256255936087569,0.531037271487837
"ENSG00000100033",0.20715890219719,0.527659109646299,0.00349747754784301,0.0188257178453743,8.67642429819946e-13,1.53357020634894e-13,5.74843143639312e-05,0.242801308447909
"ENSG00000100034",0.525291485082081,4.95334547324457e-10,0.0119384647300972,2.87424713901998e-05,0,1.11128155418839e-11,0,0.462741307209984
"ENSG00000100036",0.481492469116348,1.80350465426958e-10,0.00849872034785394,0.00217087680938502,9.41405148831119e-11,0.00084058093376056,7.91404657815127e-11,0.50699735243902
"ENSG00000100038",0.306425057323297,0.270828347326106,0.0241120694003747,0.0020815755560219,1.03479364674362e-13,0,2.32712687524378e-12,0.39655295039177
"ENSG00000100055",0.194247800480282,0.204125945794469,0.0191443430152859,0.00210918257147205,0,4.17748086523584e-15,0.022571654551414,0.557801073587074
"ENSG00000100056",0.618764413969501,0.0274975225122326,0.00768767025703847,0.000797071339386222,0.00756994784675395,1.24004725209346e-14,0,0.337683374075076
"ENSG00000100058",0.387563686341488,0,0.0243597578849267,0.000837251867917,0.0453355195654181,5.00058665782602e-14,2.84123241262911e-12,0.541903784337359
"ENSG00000100060",0.385117111731174,5.4527597593301e-10,0.0136202653389702,0.00530082349405679,0.00313097326000947,0.00011541625948189,0.00386201767709453,0.588853391693938
"ENSG00000100065",0.306621439679206,0.493185549554382,0.00434299202009173,0.00203585581726328,0.00167586432960833,6.48712568097222e-11,0.00179657823295302,0.190341720301625
"ENSG00000100068",0.229747270233082,0.400799159066529,0.0177772185865543,0.00424427000102195,6.71889856329325e-10,5.3852504481985e-11,0.00309463928526304,0.344337442101807
"ENSG00000100075",0.423568117772151,0.277548914651258,0.011598715467487,0.00339030500477732,0.0173370185996627,0.000550345599092038,0,0.266006582905572
"ENSG00000100077",0.31679140935593,0.0633132504325766,0.00986638109813705,0.00830135803364332,3.40246753069415e-12,0,0,0.601727601076311
"ENSG00000100083",0.543053300080758,0.0390420946336984,0.0199674935833477,0.000671576856674871,4.50824847083936e-12,1.39593417346306e-12,6.57860327789292e-11,0.397265534773831
"ENSG00000100084",0.528787777041877,0.0819905073429286,0.00966186166161945,0.0045093821322136,2.83962859335413e-11,3.41654322455806e-13,0,0.375050471792623
"ENSG00000100092",0.313369956554101,0.403971565479099,0.00532939750969204,0.0031143739094835,0,0.000189654940891208,0.00319592896090122,0.270829122645833
"ENSG00000100095",0.38270099427699,6.79061319441424e-11,0.00785397729019971,0.00472858192668885,0,3.21618536351062e-13,2.5615686847374e-14,0.604716446437868
"ENSG00000100097",0.183473812031123,0.664226689198193,0.00228424629277043,0.000507201915617633,0.00744626307160302,0.000144097473297574,0.000341663729607911,0.141576026287787
"ENSG00000100099",0.352686682349064,0.178147056308226,0.0212735076380303,0.00462193815803052,0,6.02427003025661e-05,1.13980809757593e-13,0.443210572846232
"ENSG00000100100",0.413907499378365,0.0908135312226541,0.013766595753933,0.0069879343935557,0.00655978775652446,0.00135403266101352,0,0.466610618833954
"ENSG00000100101",0.513973056763039,0.0685998166055559,0.012950194147109,0.0039670708259234,0,1.33914955574296e-14,0.000846064954679117,0.39966379670368
"ENSG00000100104",0.519970013549563,1.79293722048246e-09,0.00927198396752046,0.00838469177485795,4.5296810543973e-11,2.99285931445024e-10,2.91830934488648e-10,0.462373308278708
"ENSG00000100105",0.250873892175268,0.596459221556341,0.00560068064096304,0.00376197338834282,0,0.00015787071996038,0,0.143146361519125
"ENSG00000100106",0.370828473985139,0.206583233553872,0.0270978144737834,0.0019706995013694,0.00421066991083678,0.00205128496299653,0.002371601146802,0.384886222465201
"ENSG00000100109",0.514870356720337,0.0409916803349606,0.0135846825333379,0.000255287454763098,0.00842827912035039,2.72012876253934e-14,0,0.421869713836224
"ENSG00000100116",0.508961520051015,0.145268777500568,0.00947089161079955,1.60864948959572e-05,0.0150018615233293,3.99877767482433e-12,0,0.321280862815393
"ENSG00000100122",0.267877686984446,0.286568515597191,0.00843537913951566,0.0618241465043201,0.00194608342813493,0.00591174418710976,0.000570354937144502,0.366866089222138
"ENSG00000100124",0.568683039717453,0,0.0155250968676851,0.00314066934312886,1.11194402869758e-11,7.51004644659661e-13,0,0.412651194059863
"ENSG00000100129",0.144075174782788,0.683409720001624,0.00427903260264999,2.97986658262077e-05,0.00236174423439815,0.000277711439130742,0,0.165566818273583
"ENSG00000100138",0.571825238255735,5.91459780049229e-12,0.00599186348389317,0.00377523105752889,2.01691806203162e-09,1.49214621972024e-12,0,0.418407665178518
"ENSG00000100139",0.191216038931421,0.606705167272994,0.00501357924219096,0.000380838847938046,0,0,0.00168277274927745,0.195001602956179
"ENSG00000100142",0.576274094099476,0,0.0182803669259355,0.000248077356686487,1.42146425755159e-14,0,0,0.405197461617888
"ENSG00000100146",0.370747962475262,0.334678136459482,0.00763861844771125,0.00534818918364358,0,0.00181132218412452,0.00108563504570407,0.278690136204072
"ENSG00000100147",0.249237595038348,1.04368992006523e-08,0.0242737123373694,8.91557836785398e-05,0.0546380067113298,5.392517853173e-11,0.000118082921954051,0.671643436716496
"ENSG00000100150",0.339145075841627,4.95881253613485e-09,0.0128024354937635,0.00143374717058973,0,3.3817010917766e-08,0,0.646618702718196
"ENSG00000100151",0.477848001001625,0,0.0158334165100159,0.00027611448523378,1.53968742101985e-09,4.70654082210084e-12,0,0.506042466458731
"ENSG00000100154",0.0929987227173156,0.769420083241363,0.00552575537202314,0.00291043499322079,0.00196991353336868,1.16800140012959e-12,0,0.127175090141541
"ENSG00000100156",0.454973519718824,0,0.0067338086088938,0.0031604542923292,0.00565350595454549,0,0.00103425366655829,0.528444457758849
"ENSG00000100167",0.453697428666618,0.113014309686186,0.00617426865728082,0.000471568019004232,5.96578829636625e-14,0,0,0.426642424970851
"ENSG00000100181",0.279966497167194,0.109412637892897,0.0132209059403702,0.0446412672981573,0.0252422184229896,0.00223458048993385,0,0.525281892788458
"ENSG00000100196",0.405617424940056,0,0.0163474133612782,0.0217403398405641,0.00151339869518749,0.00068693195207604,0,0.554094491210838
"ENSG00000100197",0.586295116938218,0.0104643306337917,0.00333349063736029,0.000272878278389944,9.51433303736646e-13,6.78915430878429e-05,0.00122576813399296,0.398340523834208
"ENSG00000100201",0.302024179441554,0.30977823148032,0.02321246563228,0.00806442810180748,0.000107871430369052,0.000940850117170368,0.000789363468468794,0.35508261032803
"ENSG00000100206",0.114745857747209,0.267489574279142,0.00648906087141661,0.0104644115047841,0.0105302606047399,0,4.09125663276964e-06,0.590276743736076
"ENSG00000100207",0.290335910013039,0.30562574100519,0.0134893392405743,0.000195675831166987,1.85384488022842e-12,0,2.45531171206238e-10,0.390353333662644
"ENSG00000100209",0.551357029469405,0,0.00981478263861807,0.00316100917895411,0.00440623899508496,4.55933649311248e-09,0.000207090130028048,0.431053845028573
"ENSG00000100211",0.573810171841749,0.0428112358668739,0.0181647267639069,9.5070342388233e-06,0.00306232615682984,0.00235263681511627,0,0.359789395521285
"ENSG00000100216",0.440264567724651,0,0.0105154566667176,0.0210564431250581,0.0186600109406226,0,0,0.509503521542951
"ENSG00000100218",0.367941034892692,0,0.00538299476202136,0.00230239198759015,0.00251169591810568,7.40906841749985e-14,0,0.621861882439517
"ENSG00000100219",0.480998605982945,0,0.0122098712771144,8.02332289400742e-07,2.57357248905763e-12,2.24655930074631e-12,0.00160662632200652,0.505184094080825
"ENSG00000100220",0.432757168273289,3.76211325530812e-11,0.0117869136831388,0.00126310438931929,0.0126781482565583,2.50967403809098e-12,0,0.541514665357564
"ENSG00000100221",0.52974233870044,3.62187605717462e-10,0.0124829295567556,0.00408240726750926,8.71111281439041e-12,5.12538883026531e-13,0,0.453692324103884
"ENSG00000100225",0.445377809808591,0,0.0176967966943342,0.00370445800176545,1.0208858053995e-10,0.00320581726103932,0,0.530015118132181
"ENSG00000100226",0.506630382701094,0.0583985947032815,0.0178737786741771,0.000186652984995862,0.000285266993120505,4.73286520346459e-14,0,0.416625323943283
"ENSG00000100227",0.519928770788214,0.169744838156663,0.0178621589024065,0.0014569806434368,0,2.83915419128871e-14,1.19783365808526e-11,0.291007251497273
"ENSG00000100228",0.482692492247333,0.173352845494983,0.00328185577915905,0.00816243411704788,0,7.38364100496347e-05,0,0.332436535951427
"ENSG00000100234",0.420013293848547,0.125243009117227,0.0225511039047973,0.0110917812657674,0.0018677392995936,0.00410257852907256,0,0.415130494034995
"ENSG00000100239",0.554872852229165,1.69199187845095e-11,0.0125783389211695,0.000731024957804615,0.00612106242482298,0,0,0.425696721450118
"ENSG00000100241",0.568603563357161,0,0.0110532217676171,0.000138729185742367,0.0062747694011392,2.53260204382443e-13,0,0.413929716288087
"ENSG00000100242",0.41970004465302,0.0344467970606027,0.0244706589820222,0.034374941819141,0.0148588269532313,0,0.00152774006006584,0.470620990471917
"ENSG00000100243",0.71205505023759,0,0.00691481439306402,0.00475578088414187,0,0.00237631251661077,0,0.273898041968594
"ENSG00000100246",0.536622621650717,2.46701603429461e-10,0.00693297425189577,0.0103769959493445,0,3.77182845386568e-10,0,0.446067407524158
"ENSG00000100258",0.674905589267777,0.0676682994452297,0.00531994595119217,0.00224576265039841,0.00250153830495781,1.52450589733455e-13,0,0.247358864380293
"ENSG00000100263",0.565338158945365,0.0904774211245689,0.0114777313621723,0.000152028886141374,2.27794839593787e-11,3.01536652472144e-13,0,0.332554659658672
"ENSG00000100266",0.5662409188445,0,0.013814783646134,0.00413183772674663,0.0108074295397239,0.000465507770607801,5.63726508371766e-13,0.404539522471724
"ENSG00000100271",0.276353452116449,0.457319364915629,0.00506741252259007,0.00503474612093541,0,6.58544809956161e-13,0,0.256225024323737
"ENSG00000100276",0.514638980965609,0.0731679297336446,0.00533948622253655,0.0414945265433039,0.00419491736656316,0.00125730955575628,0.00324934706000378,0.356657502552583
"ENSG00000100280",0.547264032456949,2.97406577730328e-11,0.0109606821495555,0.000399620790088697,0,0,0,0.441375664573666
"ENSG00000100281",0.234007406965742,0.378370045849779,0.0171814873939794,0.00304364074825312,0,1.34172169830196e-12,0.00087926346560151,0.366518155575304
"ENSG00000100284",0.435866595720603,0.259032057917505,0.00650863648994457,9.93529359868874e-05,0,0.000326840519779003,0,0.298166516416182
"ENSG00000100285",0.192569829857583,0.553104449985191,0.00118544142330905,0.00357860336465565,0,0.00103845906885469,0,0.248523216300407
"ENSG00000100288",0.468419385332281,0.197650257441045,0.00967828054616244,0.00122438368454959,2.78773412194188e-12,9.30231155832018e-15,0,0.323027692993165
"ENSG00000100292",0.1822208722962,0.0376854920573561,0.0208671514367725,0.00696540902502218,0.00915366010613198,0.00118672625925887,0.00663069962771573,0.735289989191543
"ENSG00000100294",0.568255461559892,0,0.00319560230288669,0.0180513186779503,0.000856922234850303,0.00101624073949884,0,0.408624454484921
"ENSG00000100296",0.332432892858693,0.104861576325822,0.0176663004051023,0.000247036661798256,4.39718062111497e-12,6.92737678505423e-05,0,0.544722919976337
"ENSG00000100297",0.208548866414524,0.4174008366633,0.0122394025564363,0.00903584002622855,0.0147464462044089,0.00197030955545243,0.000751694049024659,0.335306604530626
"ENSG00000100299",0.686023575503061,0,0.0065660859250155,0.00232928792827704,0.00119857234727634,0,0,0.30388247829637
"ENSG00000100300",0.267557400083365,0.440101662677569,0.00273477823858145,0.015842777904305,0.011575461415485,1.35630947068216e-11,0.00340208501048179,0.258785834656649
"ENSG00000100302",0.356851213737235,0.400096884545981,0.00426551569417234,0.000164277834983397,0.000248666755760496,0,1.35290434903217e-14,0.238373441431855
"ENSG00000100304",0.53679291116948,0.189634542539525,0.0057690144127779,0.000165764838326273,1.45330499488312e-10,0.000524837143818907,0,0.267112929750741
"ENSG00000100307",0.210385934266873,0.61836368215057,0.00322698939373136,0.00148706706859587,9.87785216727626e-12,2.78727157172653e-10,1.10957567413448e-11,0.166536326820529
"ENSG00000100311",0.386379172347174,0.30647027266174,0.00709984765246235,0.00578820674145036,2.6944640677021e-14,0,0.000577390054726799,0.293685110542419
"ENSG00000100314",0.570013561199515,0,0.00790576197306308,1.01197149599783e-06,1.7013383379851e-10,0.00073725499398284,8.18929684526689e-13,0.42134240969099
"ENSG00000100316",0.445653945390431,0.320877335129146,0.00861796984453582,0.000254241036715527,0.00659830352145687,0.000216829101728625,0,0.217781375975986
"ENSG00000100319",0.566197458817679,0.0886218013711486,0.008191805095298,3.78271525963798e-06,0.00783425069193832,0.000132356887011899,0,0.329018544421664
"ENSG00000100320",0.195682286205899,0.409974498325618,0.00777515667116152,0.00646513272461868,1.02868822353577e-11,7.55916503944561e-12,0,0.380102926054858
"ENSG00000100321",0.3084840776842,0.347384337503768,0.00086162131737835,0.00823993736277896,0.00264521147619028,0.00306677428286731,0,0.329318040372817
"ENSG00000100324",0.573829883023923,1.05353836648386e-11,0.0122016840217069,0.00112060161241793,0,1.65942791193942e-12,0,0.412847831329757
"ENSG00000100325",0.388254840137099,0.211242394998391,0.017177565954397,0.0039898043905964,0.00247499665971342,0.000945196323678412,0,0.375915201536125
"ENSG00000100330",0.273299895120695,0.358770498677674,0.0175216504009789,0.00409142892597527,4.5989849958282e-10,2.93491597687236e-11,0,0.346316526385428
"ENSG00000100335",0.444960399747698,0,0.0125090851036222,0.00958811000485817,5.13352696717468e-13,0.000275364549403443,7.97076488461447e-12,0.532667040585934
"ENSG00000100341",0.362014759399672,0.201844406267984,0.000387442434187243,0.00116672207203609,0,0.00875782407182299,0,0.425828845754298
"ENSG00000100342",0.330568132790782,0.143185416657695,0.0130626367148924,0.0134333528569361,0.00938754842439843,0.0073591783980709,0.00386111991890712,0.479142614238318
"ENSG00000100344",0.051387931632947,0.860150229981773,0.000759477754130534,0.00541139228515596,7.94112448440688e-13,0.000107119534565447,0.00107156998726127,0.0811122788233722
"ENSG00000100345",0.503110744240824,4.71290147379754e-12,0.0237020382689587,0.00130029055044854,1.03163025790613e-13,5.21121127011319e-05,0.00289117062905192,0.4689436441932
"ENSG00000100346",0.445521705194994,0.0669411211905699,0.0115852649991207,0.00619123277543426,0.00215336333596235,0.000107114604053831,0,0.467500197899865
"ENSG00000100347",0.517978652744927,0,0.0144203658924659,0.0044295787697349,0,3.59171522565723e-11,1.83344958146657e-12,0.463171402555122
