"","Regions","DonorID","Sequencing Batch","Age Interval","`Intronic Rate`","`Mapping Rate`","Hemisphere","`PMI (hours)`","`Total N Reads`","Sex","Residuals"
"ENSG00000110492",0.0152536600488071,0.260384277823412,0.344254816969381,0.0661505515919821,0.00152422476977034,0.0192431259854982,4.32517813567864e-11,0.00248248632440122,0.00075370071166703,0,0.289953155731829
"ENSG00000180720",0.196423775990338,0.0306565443592982,0.127021628122318,0.0222564613577573,0.00216139526890693,0.0187874252930129,0,0.00258571645878968,0.00266020573375886,0,0.59744684741582
"ENSG00000244313",0.0388519422625511,0.0937323527316948,0.46558067881366,0.0443689024612958,0.00441323668533051,0.0301017557202863,3.95575654311022e-13,1.60007246409891e-05,0.0020791407999547,0.104176166213532,0.216679823586659
"ENSG00000110497",0.144497413306438,0.064958017576584,0.48644880699268,0.0599580687259254,0.00112585003087299,0.0553274990936719,0.00493507189955535,0.000688048439212318,0.000785047939155726,1.08961284651479e-11,0.181276175985008
"ENSG00000180423",0.194488843556886,0.185153356868134,0.219890971540741,0,0.0592199848900072,0.154473031785203,2.62916997880787e-14,0.000330036851767869,0.00199198604522434,0.00415513239169511,0.180296656070316
"ENSG00000175224",0.142664003949992,0.187699109482588,0.286913890680796,1.86082117748449e-10,0.0304141513207185,0.125313634370878,0,0.00107102682487317,5.45091035989684e-05,0.0111943077147601,0.214675366365714
"ENSG00000175220",0.200657726099757,0.0480234838364004,0.418071471582099,0.134081910085631,0.0054329843961805,0.0419623700485256,4.22535086704957e-11,0.0020924696945246,0.00344991368236907,0.00126185435104147,0.144965816181219
"ENSG00000175213",0.0864367259914021,0.0457687599840233,0.666143810976867,0.0599523674737828,0.00375298220451831,0.00712837172042606,5.30064736800873e-11,2.79385717379127e-07,2.10612710365424e-05,2.76929729408506e-11,0.130795640911527
"ENSG00000263540",0.0365924872090166,0.0774286864029114,0.0321417667848109,7.71955504688163e-10,0.202469564425875,0.0290997527738026,0,0.0079989010942674,0.0102083172807927,0,0.604060523256568
"ENSG00000252427",0.00498817170229415,0.0347003892504964,1.11506993100818e-11,4.14087689353527e-12,0.410305816837482,0.0243361149153502,4.34786084157666e-12,0.000369498588516779,2.33221247178788e-07,0,0.525299775464974
"ENSG00000212135",0.237247231533477,0.100509654896897,0.040093610828308,0.0885101555307815,0.096460005723081,0.0647615523640275,0.0158703392244956,0.00297260770271462,0.00612823285205742,0.00496481794555719,0.342481791398603
"ENSG00000175216",0.50959707113426,0.1106298767898,0.055278713369115,0.0252478355511959,0.0264473439198521,0.126577204762096,0.00785557617204674,0.000249941574302453,0.000182920648827727,0.000116003460074663,0.13781751261843
"ENSG00000247675",0.204050551819147,0.0249663396865584,0.100461113133445,0.091303945762064,0.0834514052535792,0.0235766331262282,0.0267870956423101,0.000287625296548318,0.000288455190805831,0,0.444826835089314
"ENSG00000134569",0.185651848718825,0.0289302335810555,0.061715004335946,0.0907141118599015,0.0482573763595031,0.0102441933387214,0.0362854356234628,0.00124996282573989,0.00115030950570809,0,0.535801523851137
"ENSG00000255520",0.0226125847701096,0.0560743017698385,0.00588278366955545,2.24635881408438e-12,0.449447565569084,0.00168885305536688,7.25112505945999e-12,0.00677908587444236,0.0013019536820253,9.35615746395778e-12,0.456212871590725
"ENSG00000149179",0.0295370898081244,0.133749896798747,0.46560548752856,0.0568505284466974,0.00441881840834752,0.0260003159671879,1.42854626131426e-11,0.0024196369765314,0.000807400162379324,0.00437511497423869,0.2762357109149
"ENSG00000270060",0.00601180943915566,0.155493392010064,0.0488628286929133,0.0213796274739868,0.487705532021418,0.091665330232672,1.14938142734784e-12,0.000351755349065375,0.000135869403991797,0.00949095835203249,0.178902897023551
"ENSG00000149182",0.212427404407775,0.0697618722328532,0.450618638832134,0.0157109735455292,0.0154301848869604,0.0456940075813016,0,0.00120705094662759,0.000943216148773188,0.0046655595691488,0.183541091848897
"ENSG00000165912",0.138955100539628,0.103414714344129,0.132454142131623,0.0984337788311009,2.48074213060134e-05,0.0248167278648346,0.00176263830707822,0.000332830154072643,6.48598720110263e-05,1.14060538039315e-08,0.499740389128163
"ENSG00000243802",0.0727666868232384,0.136994239087409,0.319793878331242,0.0189242631622457,0.00165452144830806,0.0373087562974397,0.0054613995786916,0.00381901334430583,0.0190311518633589,0.0707793530919913,0.313466736971769
"ENSG00000256897",0.0227455073777659,0.0653938610542756,0.0438282271421126,0.019393720824422,0.33728155241921,0.00141748727829505,0.026002196704714,9.1962225259697e-05,0.000142531483562022,0.00128835527664761,0.482414598213736
"ENSG00000134574",0.239837985066064,0.0636375071777957,0.0648522102489285,0.00880265782750084,0.0822729555419568,0.000195105710169602,0.074065399739462,3.3219956060005e-06,5.46516797589635e-05,9.72514548166277e-15,0.466278205012748
"ENSG00000134575",0.168295636055139,0.114494580478333,0.404132679154522,0.0466430454147227,0.0119114243417632,0.00360760777153469,0.00820249043905184,0.00998174176761482,0.00317112939703364,0.0295045060821927,0.200055159098092
"ENSG00000025434",0.251556069252203,0.114963637761466,0.322173385230799,0.0304714544185246,0.00469012256304986,0.000937504428094215,0.00022231428067996,0.0197596949192384,0.00131585993739269,0.078574948210551,0.175335008998002
"ENSG00000256746",0.0536827623971389,0.0290608922544225,0.0394864166014205,0.00991220341122466,0.472273186609812,0.00573561056004813,0.00313222446136518,0.00471179270000251,2.1709971642112e-06,0,0.382002740007402
"ENSG00000110514",0.457606483043275,0.067533420356662,0.150343531888129,0.0686480525419238,0.0196357464827803,0.0850428366632507,0.00352303467114721,0.00411473882897706,0.00186990781579468,0.000480223973947362,0.141202023734113
"ENSG00000066336",0.251346571853873,0.0784049795033622,0.0296892848465726,0.0788051203390949,0.0107871317914554,0.00878013166743629,0,0.00622855876896269,0.00176855177431195,0.125854061287161,0.40833560816777
"ENSG00000165915",0.00194191171769284,0.0512580813022508,0.705700020047486,0.0384302178097643,0.0220984657230387,0.00717770042075198,0,0.00234083557186402,0.000810659057607967,0.041365551082312,0.128876557267231
"ENSG00000165916",0.0758924908731005,0.173203492654944,0.340593099103865,0.00600795498585479,0.00872446474348887,0.0140273848165964,0.00220002433597125,0.00085343155662115,7.30590272985299e-05,0.0104306748950729,0.367993923007187
"ENSG00000270072",0.0862400428285201,0.083664543618858,0.0220340768851066,1.82425753289121e-13,0.337458620443041,0.00653978922980347,0.00898262151068032,0.000953989407452147,0.000305891266261155,0.00251619788767527,0.45130422692242
"ENSG00000265559",0.0934628951467516,0.0378780870480008,0.0111834435310635,6.28179587431677e-11,0.182983265183926,0.0590530039179508,5.26339554158911e-11,0.00498278116157088,0.00055760661832163,0.00575830407931317,0.60414061319765
"ENSG00000149187",0.492810353629465,0.0965237009218709,0.0212802498704162,0,0.0979872727959701,0.113074343518539,4.82788022833747e-14,0.000677881882180368,0.000166110518772564,0.0107034862990414,0.166776600563697
"ENSG00000110536",0.107152678426887,0.324325138653156,0.0123720763140301,0.0274936638584632,0.0959123044238927,0.0128406986116016,1.35146245080019e-11,0.000228114304834174,0.000315409651340475,0.147071960412118,0.272287955330162
"ENSG00000200376",0.101753413798825,0.0205608609841223,0.0627986846004868,0.0169307737167706,0.295307308266338,0.120826066761681,1.44351885897306e-13,0.00346222088205917,0.00246868302664598,4.69414535720137e-12,0.375891987958232
"ENSG00000231880",0.0492340053623566,0.289960036135346,0.131584762374952,3.89713123064645e-11,0.0130415117232345,0.203647950434828,3.06666640517527e-12,0.000209891764801997,6.70499989105261e-05,0.105614662723429,0.206640129440104
"ENSG00000123444",0.0792753405332868,0.352654112751177,0.111983542089963,0.0112247209060274,0.002624967378541,0.139455208634808,5.7067608257787e-12,0.0038385569798827,7.58043641734411e-06,0.0193242566946933,0.279611713589497
"ENSG00000213619",0.191190112823707,0.259337799069611,0.113279964975347,1.87032336561753e-11,0.0968724454929484,0.0207206355092618,0,0.000139516496864876,2.15705196682029e-05,0.0658017774980169,0.252636177595873
"ENSG00000196666",0.0690595872000049,0.264989229365288,0.163939921048979,0.0284330578912691,0.13911796351235,0.000820406459075502,0.00330863900345765,0.0426490625287639,0.000145630822888497,0,0.287536502167924
"ENSG00000172247",0.00666990537643947,0.138909451929015,0.460140473670547,0.104929564056588,0.0507876677223532,0.0410759418094404,0.0169885089111698,0.000239187445040394,0.00011432039510347,0.0108161184222104,0.169328860262092
"ENSG00000109919",0.284676131185148,0.066086025082193,0.0464296589270969,0.00909113969757314,0.0269576233365099,0.20648482824059,0.00921030147175931,3.00509213674371e-05,0.000477911937610131,8.12208292272742e-14,0.350556329200071
"ENSG00000165923",0.838386408491575,0,0.00650665760559215,0.00678481757538836,0.00663214969380615,0.00146365012660496,1.32755397267889e-05,0.000788622288037524,7.8978246170456e-06,1.31246544838886e-13,0.139416520854521
"ENSG00000200090",0.0199580701452814,0.105876076945291,0.0728802875190304,0.049631946725346,0.394397830369941,0.140269649262284,0,3.79663439121195e-06,9.9227674659401e-05,0.0242635882600848,0.192619526463691
"ENSG00000109920",0.0837761134072784,0.192593530756197,0.0343056348495602,0.104779754080257,0.294853279048833,0.106455597286514,0.016390590849611,0.000163875440181874,2.04995967855491e-05,0.00556984534102772,0.161091279343755
"ENSG00000271543",6.26077318087943e-05,0.00689386137923227,0,0.00605085668323134,0.440975324306884,0.0012588863871207,0,0.00152372342547024,0.000121955708771323,0,0.543112784377481
"ENSG00000252941",0.0126430617450973,0.0172002765062026,0.0123050221378971,0.00882138089002348,0.35668176038128,0.0277625492107086,4.68081893373865e-14,0.0003470528858103,0.00292795963323154,0,0.561310936609702
"ENSG00000252874",0.0556982899643454,0.231460435979627,0.0145201065791599,0.0528530732732678,0.325047070414458,0.014982613139147,0.00545175424054622,0.000864981897000714,0.000181554073357524,9.53141588562852e-11,0.298940120343777
"ENSG00000271557",0.0170773472284532,0.0402700576614165,0.0256170440183749,1.98482435717853e-11,0.275369464791582,0.00103150571767023,0,0.000816744244818671,0.0151480688967223,9.75527761815411e-13,0.624669767420138
"ENSG00000030066",0.0939558028594545,0.191341527903089,0.0960674151160637,0.191829823395809,0.132071405604771,0.0751035178144533,0.0324774810439426,0.00159485094389451,1.52304518897623e-05,0.0117782617349253,0.173764683131707
"ENSG00000254879",0.063809680530121,0.0304580787325166,0.0238216395788094,0.0110448173621386,0.315971846559059,0.026372476871882,5.77770430137301e-14,0.00447092790935957,0.000674035661067491,0.00283977326762753,0.520536723527361
"ENSG00000263693",0.0542268968084761,0.00272039301614535,0.00752429510579036,1.45915071335514e-11,0.175517729592506,0.0294595182616793,0,3.01006538373354e-05,0.000570604692032979,6.19603360107049e-06,0.72994426582134
"ENSG00000149177",0.170747437601999,0.0624205475177773,0.0186462080347026,0.093808278908944,0.012809279326681,0.132185732684482,0.00715185614964256,0.0155063815848589,0.00111633341610103,0.119500667588602,0.366107277186209
"ENSG00000086205",0.106002069865124,0.0901007636962917,0.0523295802485897,0.164236416130623,0.0422260877000078,0.00992682398290019,0.00450234029421091,0.00248341986110354,9.25994845806444e-05,2.86339648177411e-12,0.528099898733705
"ENSG00000226268",0.114586020240835,0.0393298535867692,0.209705541720228,0.0501449437551296,0.00856846294901668,0.0494471800168581,0.03087940869923,0.000469278783857377,0.000161264673795093,0.0535928249406203,0.44311522063366
"ENSG00000205035",0.228398965030391,0.16292616747726,0.0717648384028128,0.139341346002741,0.0181446577259189,0.00128309795700274,0.0183649998933581,0.00589504461436097,0.00437446358313006,0,0.349506419313025
"ENSG00000242208",0.08945014093034,0.15384114550973,0.297305365041075,0.039595490817849,2.43064595368617e-05,0.000879275148829176,3.09139793672901e-13,0.00321054001129662,0.00910019249972708,0.109340471028825,0.297253072552482
"ENSG00000238041",0.0893943028834916,0.124981359216247,0.218335472930985,0.0297007206147587,0.0159647512392963,0.0248636106246721,1.85094590914225e-12,0.00151701101492537,0.000209591541039794,0,0.495033179932733
"ENSG00000255433",0.106812927696525,0.510366820338514,0.0737359186692246,0.0512588033754933,0.000341697043241259,0.00879247077916631,1.53284493530398e-14,0.0190168083622728,9.96863639979912e-06,0,0.229664585099148
"ENSG00000183908",0.665603464338849,0.0987715176280377,0.0067063767205434,0.0354629654556136,0.00262146308716608,0.0354066762797879,2.52777418620494e-12,0.000249404490522969,0.000166663589453057,3.99112746226825e-11,0.155011468367587
"ENSG00000134817",0.207793755187097,0.0650613294546829,0.0398179002897617,0,0.0364938588877818,0.0246202522599559,0.00378339134871909,0.00352104162684596,0.00299098531271271,0.334725677709297,0.281191807923146
"ENSG00000149115",0.00352455766389671,0.103279231382115,0.575651822565644,1.14544028439854e-12,0.0234995007294816,0.0112145367903151,0.00347852170688181,0.000706143229740773,0.000107427440301385,0.0811427675052065,0.197395490985272
"ENSG00000254662",0.159546610448273,0.407956808832819,0.13930078268117,0.0604474837543183,0.00300131115914001,0.0165713010010895,0.0143195389502579,1.28503580879581e-05,0.000373370426839718,0.00826505351637933,0.190204888871625
"ENSG00000149136",0.200552309247234,0.227311615511636,0.165501596310625,0.0854903863981531,0.0227707431888447,0.0545929418699339,0.011739674275487,2.67648211829651e-06,1.53103973166456e-05,0.0109102710631984,0.221112475255453
"ENSG00000109991",0.215204520409866,0.210934341488526,0.0109841307248207,0.454408947640052,6.71198921748219e-06,0.00449453395389276,2.2229107838315e-15,0.00428383385481344,0.000785872701171692,7.10721776518451e-05,0.0988260350599859
"ENSG00000254979",0.135462134246228,0.181022547674573,0.0468050019057122,0.0863217055388381,0.0434823942367699,0.0091552329955334,0.0110470247841266,0.00686659090653543,7.04721257362686e-05,0.0336039860173687,0.446162909568578
"ENSG00000134802",0.192148919950645,0.0812434662084709,0.109806827835091,0.142085933395407,0.0607728328283404,3.52864659031277e-05,0.0074379695301027,7.64752938573093e-05,3.07355814646844e-05,0,0.406361552910718
"ENSG00000186907",0.219233142162122,0.039148419293106,0.259234665858972,0.148188844367981,0.00126195360027014,0.00173870871349611,0.00398865548516492,0.00366274230352049,0.0041356558067968,2.23454449118858e-11,0.319407212386225
"ENSG00000255301",0.266531548812471,0.0354622604905595,0.186918890409737,0.11714156183107,0.000338723453592054,0.00442672345514846,0.00469985566777147,0.000962592983712749,0.00451913772997524,0.033947707779534,0.345050997386428
"ENSG00000149150",0.0444265427504155,0.305893728784805,0.151823498566716,1.02594922313893e-11,0.0614321711977102,0.00331944693949142,0.0206115531466196,0.00376628203147996,0.00531669883382331,1.43302224046825e-09,0.403410076305657
"ENSG00000265566",0.195087497303583,0.295821718936441,0.0162052351656323,2.40613209092632e-11,0.0516861108162994,0.0289864656924387,0.00137578279212345,0.00604812161645449,0.000796734299916127,5.3407329527779e-09,0.403992328012317
"ENSG00000134809",0.150073267527555,0.19094569769117,0.327782893733938,0.0308314742053533,0.00587097991277385,0.000295731064032596,1.08359489517488e-12,0.000121895057848419,0.000774990256844769,0.0114518119062743,0.281851258643126
"ENSG00000214872",0.254167022394057,0.0843961135003254,0.206733123018039,0.0314970899310171,0.198459732907055,0.0453902535988346,0.00273672613253013,0.000667968989415498,0.000159416966183698,9.47966055861319e-11,0.175792552467747
"ENSG00000156587",0.647865441222396,0.0154596030167463,0.136413580564816,0.0147624542597266,0.000275850895823444,0.00675204343930789,0.00102980705529256,0.000125226490280238,2.88811061538566e-05,0.0107127173547844,0.166574394594673
